"np","dist","gamma","dir.hor","dir.ver","id"
2621490,8.88000000000001,0.000250880000000001,90,0,"var1"
2687026,8.18000000000001,0.002570445,90,0,"var1"
2752562,7.18000000000001,0.00109512,90,0,"var1"
2818098,6.18000000000001,0.000411845,90,0,"var1"
2883634,5.18000000000001,0.00253472,90,0,"var1"
2949170,3.18000000000001,0.005864445,90,0,"var1"
3014706,2.18000000000001,0.00194688,90,0,"var1"
3080242,1.18000000000001,0.00686792,90,0,"var1"
3145778,0.180000000000007,0.00253472,90,0,"var1"
3211314,0.5,0.00194688,90,0,"var1"
1900595,26.8,1.40450000000001e-05,90,0,"var1"
1966131,26.35,0.00209952,90,0,"var1"
2031667,25.5,0.0034445,90,0,"var1"
2097203,24.5,0.006693245,90,0,"var1"
2162739,23.5,0.000852845,90,0,"var1"
2228275,22.5,9.11249999999998e-05,90,0,"var1"
2293811,21.5,0.000266805,90,0,"var1"
2359347,20.5,0.000852845,90,0,"var1"
2424883,19.5,1.40450000000001e-05,90,0,"var1"
2490419,18.5,0.000852845,90,0,"var1"
2555955,17.7,0.000528125000000001,90,0,"var1"
2621491,16.2,0.00795060500000001,90,0,"var1"
2687027,15.5,0.000512000000000001,90,0,"var1"
2752563,14.5,0.001618805,90,0,"var1"
2818099,13.5,0.0028125,90,0,"var1"
2883635,12.5,0.000528125000000001,90,0,"var1"
2949171,10.5,1.058e-05,90,0,"var1"
3014707,9.5,0.000852845,90,0,"var1"
3080243,8.5,9.11249999999998e-05,90,0,"var1"
3145779,7.5,0.000528125000000001,90,0,"var1"
3211315,7.81999999999999,0.000852845,90,0,"var1"
3276851,7.31999999999999,0.005376845,90,0,"var1"
1900596,34.3,0.00356168,90,0,"var1"
1966132,33.85,0.000310004999999999,90,0,"var1"
2031668,33,2.24449999999999e-05,90,0,"var1"
2097204,32,0.000338000000000001,90,0,"var1"
2162740,31,0.00117128,90,0,"var1"
2228276,30,0.00532512,90,0,"var1"
2293812,29,0.00636192,90,0,"var1"
2359348,28,0.00117128,90,0,"var1"
2424884,27,0.00356168,90,0,"var1"
2490420,26,0.00117128,90,0,"var1"
2555956,25.2,0.00163592,90,0,"var1"
2621492,23.7,0.000662480000000002,90,0,"var1"
2687028,23,0.001664645,90,0,"var1"
2752564,22,0.00053792,90,0,"var1"
2818100,21,0.000108045,90,0,"var1"
2883636,20,0.00163592,90,0,"var1"
2949172,18,0.004446245,90,0,"var1"
3014708,17,0.00117128,90,0,"var1"
3080244,16,0.00532512,90,0,"var1"
3145780,15,0.00163592,90,0,"var1"
3211316,15.32,0.00117128,90,0,"var1"
3276852,14.82,9.80000000000002e-05,90,0,"var1"
3342388,7.5,0.004023045,90,0,"var1"
1900597,1487.93021506392,0.000647999999999999,90,0,"var1"
1966133,1487.93052505826,0.000276125,90,0,"var1"
2031669,1487.93148192387,0.000869445000000001,90,0,"var1"
2097205,1487.93322931513,0.00276768,90,0,"var1"
2162741,1487.93564877657,0,90,0,"var1"
2228277,1487.93874030491,0.00150152,90,0,"var1"
2293813,1487.94250389595,0.00207368,90,0,"var1"
2359349,1487.9469395446,0,90,0,"var1"
2424885,1487.95204724485,0.000647999999999999,90,0,"var1"
2490421,1487.95782698978,0,90,0,"var1"
2555957,1487.96293465266,3.87199999999998e-05,90,0,"var1"
2621493,1487.97367076846,0.00359552,90,0,"var1"
2687029,1487.97919840976,4.32449999999998e-05,90,0,"var1"
2752565,1487.98766624598,0.00012168,90,0,"var1"
2818101,1487.99680607861,0.000567845,90,0,"var1"
2883637,1488.00661789528,3.87199999999998e-05,90,0,"var1"
2949173,1488.02825742664,0.001053405,90,0,"var1"
3014709,1488.04008511201,0,90,0,"var1"
3080245,1488.05258472278,0.00150152,90,0,"var1"
3145781,1488.06575624203,3.87199999999998e-05,90,0,"var1"
3211317,1488.0614682533,0,90,0,"var1"
3276853,1488.06819847081,0.00194688,90,0,"var1"
3342389,1488.18595776877,0.000852845,90,0,"var1"
3407925,1488.34394375096,0.00117128,90,0,"var1"
1900598,1487.93000000005,4.23199999999999e-05,90,0,"var1"
1966134,1487.93006804761,0.001265045,90,0,"var1"
2031670,1487.930567903,0.002346125,90,0,"var1"
2097206,1487.93177763638,0.00512072,90,0,"var1"
2162742,1487.9336594419,0.00035912,90,0,"var1"
2228278,1487.93621331701,0.000392,90,0,"var1"
2293814,1487.93943925825,0.00070688,90,0,"var1"
2359350,1487.94333726125,0.00035912,90,0,"var1"
2424886,1487.94790732073,4.23199999999999e-05,90,0,"var1"
2490422,1487.9531494305,0.00035912,90,0,"var1"
2555958,1487.95782698978,0.000162,90,0,"var1"
2621494,1487.96775667356,0.00622728,90,0,"var1"
2687030,1487.97290798595,0.000153125,90,0,"var1"
2752566,1487.98083821673,0.00089888,90,0,"var1"
2818102,1487.98944045317,0.001830125,90,0,"var1"
2883638,1487.99871468364,0.000162,90,0,"var1"
2949174,1488.01927907543,0.000182405,90,0,"var1"
3014710,1488.0305692089,0.00035912,90,0,"var1"
3080246,1488.04253128066,0.000392,90,0,"var1"
3145782,1488.05516527451,0.000162,90,0,"var1"
3211318,1488.05104929238,0.00035912,90,0,"var1"
3276854,1488.05751075022,0.00397832,90,0,"var1"
3342390,1488.17133586834,0.000105125,90,0,"var1"
3407926,1488.32529203133,0.00282752,90,0,"var1"
3473462,0.800000000000004,0.00035912,90,0,"var1"
1900599,1487.93021506392,0.00036992,90,0,"var1"
1966135,1487.93004116462,0.000521645,90,0,"var1"
2031671,1487.93008400938,0.001275125,90,0,"var1"
2097207,1487.93075608381,0.00346112,90,0,"var1"
2162743,1487.93210023178,3.87199999999998e-05,90,0,"var1"
2228279,1487.93411645145,0.001058,90,0,"var1"
2293815,1487.93680474009,0.00154568,90,0,"var1"
2359351,1487.94016509406,3.87199999999998e-05,90,0,"var1"
2424887,1487.94419750882,0.00036992,90,0,"var1"
2490423,1487.94890197888,3.87199999999998e-05,90,0,"var1"
2555959,1487.9531494305,0,90,0,"var1"
2621495,1487.96227267366,0.00438048,90,0,"var1"
2687031,1487.96704765265,1.25e-07,90,0,"var1"
2752567,1487.97444027112,0.000297679999999999,90,0,"var1"
2818103,1487.98250490392,0.000903124999999999,90,0,"var1"
2883639,1487.99124154013,0,90,0,"var1"
2949175,1488.01073077453,0.000688205000000001,90,0,"var1"
3014711,1488.02148334631,3.87199999999998e-05,90,0,"var1"
3080247,1488.03290786869,0.001058,90,0,"var1"
3145783,1488.0450043262,0,90,0,"var1"
3211319,1488.04106035423,3.87199999999998e-05,90,0,"var1"
3276855,1488.04725304681,0.00253472,90,0,"var1"
3342391,1488.15714388641,0.000528125000000001,90,0,"var1"
3407927,1488.30707009681,0.00163592,90,0,"var1"
3473463,1.6,3.87199999999998e-05,90,0,"var1"
3538999,0.799999999999997,0.000162,90,0,"var1"
1900600,1487.93075608381,0.00036992,90,0,"var1"
1966136,1487.93037048114,0.000521645,90,0,"var1"
2031672,1487.93001344154,0.001275125,90,0,"var1"
2097208,1487.93021506392,0.00346112,90,0,"var1"
2162744,1487.93108876055,3.87199999999998e-05,90,0,"var1"
2228280,1487.93263453026,0.001058,90,0,"var1"
2293816,1487.93485237095,0.00154568,90,0,"var1"
2359352,1487.93774227961,3.87199999999998e-05,90,0,"var1"
2424888,1487.94130425234,0.00036992,90,0,"var1"
2490424,1487.9455382843,3.87199999999998e-05,90,0,"var1"
2555960,1487.94940938869,0,90,0,"var1"
2621496,1487.95782698978,0.00438048,90,0,"var1"
2687032,1487.96227267366,1.25e-07,90,0,"var1"
2752568,1487.96919487607,0.000297679999999999,90,0,"var1"
2818104,1487.97678909994,0.000903124999999999,90,0,"var1"
2883640,1487.98505533495,0,90,0,"var1"
2949176,1488.00360379273,0.000688205000000001,90,0,"var1"
3014712,1488.01388599037,3.87199999999998e-05,90,0,"var1"
3080248,1488.0248401489,0.001058,90,0,"var1"
3145784,1488.03646625348,0,90,0,"var1"
3211320,1488.03267279323,3.87199999999998e-05,90,0,"var1"
3276856,1488.03863031178,0.00253472,90,0,"var1"
3342392,1488.14507857942,0.000528125000000001,90,0,"var1"
3407928,1488.29147847461,0.00163592,90,0,"var1"
3473464,2.3,3.87199999999998e-05,90,0,"var1"
3539000,1.5,0.000162,90,0,"var1"
3604536,0.700000000000003,0,90,0,"var1"
1900601,1487.9330243328,0.00036992,90,0,"var1"
1966137,1487.93218508108,0.000521645,90,0,"var1"
2031673,1487.93097114757,0.001275125,90,0,"var1"
2097209,1487.93016465833,0.00346112,90,0,"var1"
2162745,1487.93003024341,3.87199999999998e-05,90,0,"var1"
2228281,1487.930567903,0.001058,90,0,"var1"
2293817,1487.93177763638,0.00154568,90,0,"var1"
2359353,1487.9336594419,3.87199999999998e-05,90,0,"var1"
2424889,1487.93621331701,0.00036992,90,0,"var1"
2490425,1487.93943925825,3.87199999999998e-05,90,0,"var1"
2555961,1487.94250389595,0,90,0,"var1"
2621497,1487.94940938869,0.00438048,90,0,"var1"
2687033,1487.9531494305,1.25e-07,90,0,"var1"
2752569,1487.95906358346,0.000297679999999999,90,0,"var1"
2818105,1487.96564977158,0.000903124999999999,90,0,"var1"
2883641,1487.97290798595,0,90,0,"var1"
2949177,1487.98944045317,0.000688205000000001,90,0,"var1"
3014713,1487.99871468364,3.87199999999998e-05,90,0,"var1"
3080249,1488.00866089554,0.001058,90,0,"var1"
3145785,1488.01927907543,0,90,0,"var1"
3211321,1488.01580814861,3.87199999999998e-05,90,0,"var1"
3276857,1488.02126170971,0.00253472,90,0,"var1"
3342393,1488.12033280248,0.000528125000000001,90,0,"var1"
3407929,1488.25917598386,0.00163592,90,0,"var1"
3473465,3.8,3.87199999999998e-05,90,0,"var1"
3539001,3,0.000162,90,0,"var1"
3604537,2.2,0,90,0,"var1"
3670073,1.5,0,90,0,"var1"
1900602,1487.93485237095,0.00017672,90,0,"var1"
1966138,1487.93377117402,0.003065445,90,0,"var1"
2031674,1487.93210023178,0.004656125,90,0,"var1"
2097210,1487.93075608381,0.00834632,90,0,"var1"
2162746,1487.93008400938,0.00150152,90,0,"var1"
2228282,1487.93008400938,0,90,0,"var1"
2293818,1487.93075608381,4.608e-05,90,0,"var1"
2359354,1487.93210023178,0.00150152,90,0,"var1"
2424890,1487.93411645145,0.00017672,90,0,"var1"
2490426,1487.93680474009,0.00150152,90,0,"var1"
2555962,1487.93943925825,0.001058,90,0,"var1"
2621498,1487.9455382843,0.00974408,90,0,"var1"
2687034,1487.94890197888,0.001035125,90,0,"var1"
2752570,1487.95427849788,0.00247808,90,0,"var1"
2818106,1487.96032705854,0.003916125,90,0,"var1"
2883642,1487.96704765265,0.001058,90,0,"var1"
2949178,1487.98250490392,3.96049999999999e-05,90,0,"var1"
3014714,1487.99124154013,0.00150152,90,0,"var1"
3080250,1488.00065016792,0,90,0,"var1"
3145786,1488.01073077453,0.001058,90,0,"var1"
3211322,1488.00743186993,0.00150152,90,0,"var1"
3276858,1488.01261664683,0.00686792,90,0,"var1"
3342394,1488.10775312144,9.11249999999998e-05,90,0,"var1"
3407930,1488.24256588103,0.00532512,90,0,"var1"
3473466,4.6,0.00150152,90,0,"var1"
3539002,3.8,0.000392,90,0,"var1"
3604538,3,0.001058,90,0,"var1"
3670074,2.3,0.001058,90,0,"var1"
3735610,0.799999999999997,0.001058,90,0,"var1"
1900603,1487.93680474009,0,90,0,"var1"
1966139,1487.93551184188,0.001770125,90,0,"var1"
2031675,1487.93344101816,0.003018645,90,0,"var1"
2097211,1487.93162641976,0.00609408,90,0,"var1"
2162747,1487.9304838937,0.000647999999999999,90,0,"var1"
2228283,1487.93001344154,0.00017672,90,0,"var1"
2293819,1487.93021506392,0.00040328,90,0,"var1"
2359355,1487.93108876055,0.000647999999999999,90,0,"var1"
2424891,1487.93263453026,0,90,0,"var1"
2490427,1487.93485237095,0.000647999999999999,90,0,"var1"
2555963,1487.93711053262,0.00036992,90,0,"var1"
2621499,1487.94250389595,0.00729632,90,0,"var1"
2687035,1487.9455382843,0.000356445,90,0,"var1"
2752571,1487.95044436976,0.00133128,90,0,"var1"
2818107,1487.95602250206,0.002429045,90,0,"var1"
2883643,1487.96227267366,0.00036992,90,0,"var1"
2949179,1487.97678909994,4.90050000000002e-05,90,0,"var1"
3014715,1487.98505533495,0.000647999999999999,90,0,"var1"
3080251,1487.99399356992,0.00017672,90,0,"var1"
3145787,1488.00360379273,0.00036992,90,0,"var1"
3211323,1488.00045540993,0.000647999999999999,90,0,"var1"
3276859,1488.00540499696,0.00484128,90,0,"var1"
3342395,1488.09709861291,1.40450000000001e-05,90,0,"var1"
3407931,1488.22838465746,0.00356168,90,0,"var1"
3473467,5.3,0.000647999999999999,90,0,"var1"
3539003,4.5,4.23199999999999e-05,90,0,"var1"
3604539,3.7,0.00036992,90,0,"var1"
3670075,3,0.00036992,90,0,"var1"
3735611,1.5,0.00036992,90,0,"var1"
3801147,0.700000000000003,0.00017672,90,0,"var1"
1900604,1487.93908642127,4.23199999999999e-05,90,0,"var1"
1966140,1487.93758182262,0.001265045,90,0,"var1"
2031676,1487.93511111881,0.002346125,90,0,"var1"
2097212,1487.93282607117,0.00512072,90,0,"var1"
2162748,1487.93121309426,0.00035912,90,0,"var1"
2228284,1487.93027219025,0.000392,90,0,"var1"
2293820,1487.93000336042,0.00070688,90,0,"var1"
2359356,1487.93040660515,0.00035912,90,0,"var1"
2424892,1487.93148192387,4.23199999999999e-05,90,0,"var1"
2490428,1487.93322931513,0.00035912,90,0,"var1"
2555964,1487.93511111881,0.000162,90,0,"var1"
2621500,1487.93979881585,0.00622728,90,0,"var1"
2687036,1487.94250389595,0.000153125,90,0,"var1"
2752572,1487.9469395446,0.00089888,90,0,"var1"
2818108,1487.95204724485,0.001830125,90,0,"var1"
2883644,1487.95782698978,0.000162,90,0,"var1"
2949180,1487.97140258143,0.000182405,90,0,"var1"
3014716,1487.97919840976,0.00035912,90,0,"var1"
3080252,1487.98766624598,0.000392,90,0,"var1"
3145788,1487.99680607861,0.000162,90,0,"var1"
3211324,1487.9938082197,0.00035912,90,0,"var1"
3276860,1487.99852261357,0.00397832,90,0,"var1"
3342396,1488.08677331,0.000105125,90,0,"var1"
3407932,1488.2145325524,0.00282752,90,0,"var1"
3473468,6,0.00035912,90,0,"var1"
3539004,5.2,0,90,0,"var1"
3604540,4.4,0.000162,90,0,"var1"
3670076,3.7,0.000162,90,0,"var1"
3735612,2.2,0.000162,90,0,"var1"
3801148,1.4,0.000392,90,0,"var1"
3866684,0.699999999999996,4.23199999999999e-05,90,0,"var1"
1900605,1487.93840090917,0.00017672,90,0,"var1"
1966141,1487.93695679627,0.003065445,90,0,"var1"
2031677,1487.93460034376,0.004656125,90,0,"var1"
2097213,1487.93244971005,0.00834632,90,0,"var1"
2162749,1487.93097114757,0.00150152,90,0,"var1"
2228285,1487.93016465833,0,90,0,"var1"
2293821,1487.93003024341,4.608e-05,90,0,"var1"
2359357,1487.930567903,0.00150152,90,0,"var1"
2424893,1487.93177763638,0.00017672,90,0,"var1"
2490429,1487.9336594419,0.00150152,90,0,"var1"
2555965,1487.93564877657,0.001058,90,0,"var1"
2621501,1487.94053809289,0.00974408,90,0,"var1"
2687037,1487.94333726125,0.001035125,90,0,"var1"
2752573,1487.94790732073,0.00247808,90,0,"var1"
2818109,1487.9531494305,0.003916125,90,0,"var1"
2883645,1487.95906358346,0.001058,90,0,"var1"
2949181,1487.97290798595,3.96049999999999e-05,90,0,"var1"
3014717,1487.98083821673,0.00150152,90,0,"var1"
3080253,1487.98944045317,0,90,0,"var1"
3145789,1487.99871468364,0.001058,90,0,"var1"
3211325,1487.99567381769,0.00150152,90,0,"var1"
3276861,1488.00045540993,0.00686792,90,0,"var1"
3342397,1488.08968980373,9.11249999999998e-05,90,0,"var1"
3407933,1488.21845671264,0.00532512,90,0,"var1"
3473469,5.8,0.00150152,90,0,"var1"
3539005,5,0.000392,90,0,"var1"
3604541,4.2,0.001058,90,0,"var1"
3670077,3.5,0.001058,90,0,"var1"
3735613,2,0.001058,90,0,"var1"
3801149,1.2,0,90,0,"var1"
3866685,0.5,0.00017672,90,0,"var1"
3932221,0.199999999999996,0.000392,90,0,"var1"
1900606,1487.9455382843,0.00040328,90,0,"var1"
1966142,1487.94354980293,0.003863205,90,0,"var1"
2031678,1487.94016509406,0.005628605,90,0,"var1"
2097214,1487.93680474009,0.00963272,90,0,"var1"
2162750,1487.93411645145,0.00207368,90,0,"var1"
2228286,1487.93210023178,4.608e-05,90,0,"var1"
2293822,1487.93075608381,0,90,0,"var1"
2359358,1487.93008400938,0.00207368,90,0,"var1"
2424894,1487.93008400938,0.00040328,90,0,"var1"
2490430,1487.93075608381,0.00207368,90,0,"var1"
2555966,1487.93177763638,0.00154568,90,0,"var1"
2621502,1487.93485237095,0.01113032,90,0,"var1"
2687038,1487.93680474009,0.001518005,90,0,"var1"
2752574,1487.94016509406,0.0032,90,0,"var1"
2818110,1487.94419750882,0.004811805,90,0,"var1"
2883646,1487.94890197888,0.00154568,90,0,"var1"
2949182,1487.96032705854,0.000171125,90,0,"var1"
3014718,1487.96704765265,0.00207368,90,0,"var1"
3080254,1487.97444027112,4.608e-05,90,0,"var1"
3145790,1487.98250490392,0.00154568,90,0,"var1"
3211326,1487.97985110691,0.00207368,90,0,"var1"
3276862,1487.98402790492,0.00803912,90,0,"var1"
3342398,1488.06440885472,0.000266805,90,0,"var1"
3407934,1488.18410652048,0.00636192,90,0,"var1"
3473470,7.6,0.00207368,90,0,"var1"
3539006,6.8,0.00070688,90,0,"var1"
3604542,6,0.00154568,90,0,"var1"
3670078,5.3,0.00154568,90,0,"var1"
3735614,3.8,0.00154568,90,0,"var1"
3801150,3,4.608e-05,90,0,"var1"
3866686,2.3,0.00040328,90,0,"var1"
3932222,1.6,0.00070688,90,0,"var1"
3997758,1.8,4.608e-05,90,0,"var1"
1900607,1487.94890197888,4.32450000000003e-05,90,0,"var1"
1966143,1487.94670180089,0.00236672,90,0,"var1"
2031679,1487.94291721832,0.0037845,90,0,"var1"
2097215,1487.93908642127,0.007164045,90,0,"var1"
2162751,1487.93592768646,0.001026045,90,0,"var1"
2228287,1487.93344101816,4.51249999999998e-05,90,0,"var1"
2293823,1487.93162641976,0.000182405,90,0,"var1"
2359359,1487.9304838937,0.001026045,90,0,"var1"
2424895,1487.93001344154,4.32450000000003e-05,90,0,"var1"
2490431,1487.93021506392,0.001026045,90,0,"var1"
2555967,1487.93086025533,0.000666125000000001,90,0,"var1"
2621503,1487.93322931513,0.00846300500000001,90,0,"var1"
2687039,1487.93485237095,0.000648000000000001,90,0,"var1"
2752575,1487.93774227961,0.001854405,90,0,"var1"
2818111,1487.94130425234,0.0031205,90,0,"var1"
2883647,1487.9455382843,0.000666125000000001,90,0,"var1"
2949183,1487.95602250206,1.79999999999994e-07,90,0,"var1"
3014719,1487.96227267366,0.001026045,90,0,"var1"
3080255,1487.96919487607,4.51249999999998e-05,90,0,"var1"
3145791,1487.97678909994,0.000666125000000001,90,0,"var1"
3211327,1487.97428583298,0.001026045,90,0,"var1"
3276863,1487.97822742813,0.005799645,90,0,"var1"
3342399,1488.05516527451,8.00000000000001e-06,90,0,"var1"
3407935,1488.17133586834,0.004389845,90,0,"var1"
3473471,8.3,0.001026045,90,0,"var1"
3539007,7.5,0.000171125,90,0,"var1"
3604543,6.7,0.000666125000000001,90,0,"var1"
3670079,6,0.000666125000000001,90,0,"var1"
3735615,4.5,0.000666125000000001,90,0,"var1"
3801151,3.7,4.51249999999998e-05,90,0,"var1"
3866687,3,4.32450000000003e-05,90,0,"var1"
3932223,2.3,0.000171125,90,0,"var1"
3997759,2.5,4.51249999999998e-05,90,0,"var1"
4063295,0.700000000000003,0.000182405,90,0,"var1"
1900608,1487.9548531122,0,90,0,"var1"
1966144,1487.9523202711,0.001770125,90,0,"var1"
2031680,1487.94790732073,0.003018645,90,0,"var1"
2097216,1487.94333726125,0.00609408,90,0,"var1"
2162752,1487.93943925825,0.000647999999999999,90,0,"var1"
2228288,1487.93621331701,0.00017672,90,0,"var1"
2293824,1487.9336594419,0.00040328,90,0,"var1"
2359360,1487.93177763638,0.000647999999999999,90,0,"var1"
2424896,1487.930567903,0,90,0,"var1"
2490432,1487.93003024341,0.000647999999999999,90,0,"var1"
2555968,1487.93008400938,0.00036992,90,0,"var1"
2621504,1487.9313441487,0.00729632,90,0,"var1"
2687040,1487.93244971005,0.000356445,90,0,"var1"
2752576,1487.93460034376,0.00133128,90,0,"var1"
2818112,1487.93742304579,0.002429045,90,0,"var1"
2883648,1487.94091781231,0.00036992,90,0,"var1"
2949184,1487.94992351898,4.90050000000002e-05,90,0,"var1"
3014720,1487.95543444693,0.000647999999999999,90,0,"var1"
3080256,1487.96161741496,0.00017672,90,0,"var1"
3145792,1487.96847241471,0.00036992,90,0,"var1"
3211328,1487.96620569829,0.000647999999999999,90,0,"var1"
3276864,1487.96977768372,0.00484128,90,0,"var1"
3342400,1488.04130483671,1.40450000000001e-05,90,0,"var1"
3407936,1488.15193273407,0.00356168,90,0,"var1"
3473472,9.4,0.000647999999999999,90,0,"var1"
3539008,8.59999999999999,4.23199999999999e-05,90,0,"var1"
3604544,7.8,0.00036992,90,0,"var1"
3670080,7.09999999999999,0.00036992,90,0,"var1"
3735616,5.59999999999999,0.00036992,90,0,"var1"
3801152,4.8,0.00017672,90,0,"var1"
3866688,4.09999999999999,0,90,0,"var1"
3932224,3.4,4.23199999999999e-05,90,0,"var1"
3997760,3.59999999999999,0.00017672,90,0,"var1"
4063296,1.8,0.00040328,90,0,"var1"
4128832,1.09999999999999,4.32450000000003e-05,90,0,"var1"
1900609,1487.96394022172,0.001682,90,0,"var1"
1966145,1487.96096887659,0.006903125,90,0,"var1"
2031681,1487.95572763445,0.009207245,90,0,"var1"
2097217,1487.95018310431,0.01417928,90,0,"var1"
2162753,1487.94531062138,0.004418,90,0,"var1"
2228289,1487.94111019225,0.000768319999999999,90,0,"var1"
2293825,1487.93758182262,0.00043808,90,0,"var1"
2359361,1487.93472551727,0.004418,90,0,"var1"
2424897,1487.93254128007,0.001682,90,0,"var1"
2490433,1487.93102911397,0.004418,90,0,"var1"
2555969,1487.9303032737,0.00362952,90,0,"var1"
2621505,1487.93010165134,0.01598472,90,0,"var1"
2687041,1487.93052505826,0.003587045,90,0,"var1"
2752577,1487.93170118798,0.00600608,90,0,"var1"
2818113,1487.93354938994,0.008153645,90,0,"var1"
2883649,1487.93606966165,0.00362952,90,0,"var1"
2949185,1487.94312639971,0.001156805,90,0,"var1"
3014721,1487.94766285651,0.004418,90,0,"var1"
3080257,1487.95287136393,0.000768319999999999,90,0,"var1"
3145793,1487.9587519149,0.00362952,90,0,"var1"
3211329,1487.95679702072,0.004418,90,0,"var1"
3276865,1487.9598817845,0.01223048,90,0,"var1"
3342401,1488.02427648213,0.001388645,90,0,"var1"
3407937,1488.12759782223,0.01013888,90,0,"var1"
3473473,10.85,0.004418,90,0,"var1"
3539009,10.05,0.00225792,90,0,"var1"
3604545,9.25,0.00362952,90,0,"var1"
3670081,8.55,0.00362952,90,0,"var1"
3735617,7.05,0.00362952,90,0,"var1"
3801153,6.25,0.000768319999999999,90,0,"var1"
3866689,5.55,0.001682,90,0,"var1"
3932225,4.85,0.00225792,90,0,"var1"
3997761,5.05,0.000768319999999999,90,0,"var1"
4063297,3.25,0.00043808,90,0,"var1"
4128833,2.55,0.001185845,90,0,"var1"
4194369,1.45,0.001682,90,0,"var1"
1900610,1487.96461900146,0.00036992,90,0,"var1"
1966146,1487.96161741496,0.000521645,90,0,"var1"
2031682,1487.95631904977,0.001275125,90,0,"var1"
2097218,1487.95070731532,0.00346112,90,0,"var1"
2162754,1487.94576762735,3.87199999999998e-05,90,0,"var1"
2228290,1487.94149999257,0.001058,90,0,"var1"
2293826,1487.93790441676,0.00154568,90,0,"var1"
2359362,1487.93498090479,3.87199999999998e-05,90,0,"var1"
2424898,1487.93272946063,0.00036992,90,0,"var1"
2490434,1487.93115008731,3.87199999999998e-05,90,0,"var1"
2555970,1487.93037048114,0,90,0,"var1"
2621506,1487.93006804761,0.00438048,90,0,"var1"
2687042,1487.93044440933,1.25e-07,90,0,"var1"
2752578,1487.93155333172,0.000297679999999999,90,0,"var1"
2818114,1487.93333432656,0.000903124999999999,90,0,"var1"
2883650,1487.93578739143,0,90,0,"var1"
